0.000004	0.961670	0.000031	0.038294
0.000020	0.999786	0.000183	0.000012
0.001139	0.990242	0.001659	0.006959
0.000095	0.998306	0.000048	0.001551
0.003844	0.895948	0.008658	0.091550
0.006868	0.989696	0.003301	0.000134
0.007028	0.302606	0.626453	0.063913
0.000030	0.997504	0.000098	0.002368
0.004153	0.951809	0.003765	0.040273
0.000134	0.999551	0.000071	0.000244
0.000770	0.861644	0.015702	0.121884
0.000324	0.971743	0.007643	0.020290
0.000015	0.107539	0.004780	0.887667
0.320790	0.527080	0.075130	0.077000
0.002083	0.859612	0.134883	0.003422
0.001159	0.548634	0.265169	0.185038
0.001158	0.119616	0.844137	0.035089
0.005373	0.925052	0.005236	0.064339
0.000364	0.995817	0.003761	0.000059
0.028114	0.616966	0.083600	0.271320
0.021439	0.287508	0.097992	0.593061
0.036857	0.153305	0.192744	0.617095
0.124157	0.225974	0.201074	0.448795
0.000620	0.996391	0.002906	0.000083
0.050107	0.949261	0.000626	0.000007
0.000907	0.159027	0.012804	0.827262
0.001646	0.997624	0.000639	0.000091
0.054120	0.313788	0.552727	0.079365
0.076887	0.008144	0.914134	0.000835
0.046832	0.264613	0.583883	0.104673
0.017590	0.262273	0.166953	0.553185
0.000064	0.991959	0.000987	0.006990
0.000194	0.730257	0.254732	0.014817
0.033266	0.565943	0.400104	0.000688
0.025126	0.851597	0.036869	0.086407
0.027808	0.074115	0.024326	0.873750
0.224103	0.256491	0.394593	0.124813
0.022006	0.365635	0.346362	0.265998
0.000178	0.013577	0.964916	0.021329
0.004186	0.858076	0.119824	0.017913
0.000005	0.979424	0.005554	0.015017
0.000016	0.987254	0.012260	0.000470
0.026869	0.843612	0.129470	0.000049
0.033839	0.188276	0.772421	0.005464
0.000003	0.000422	0.999310	0.000265
0.270907	0.005183	0.719692	0.004218
0.033565	0.144025	0.794260	0.028149
0.129702	0.792112	0.076695	0.001490
0.036099	0.861107	0.102392	0.000401
0.005228	0.780919	0.210282	0.003571
0.001226	0.887499	0.066081	0.045194
0.207669	0.668396	0.085724	0.038211
0.009430	0.056761	0.849784	0.084024
0.000021	0.993292	0.002750	0.003937
0.002370	0.985493	0.000120	0.012017
0.000523	0.722457	0.003772	0.273248
